"participant","condsFile","order","trial","nTrip","totalListTime","meanListTime","totalShelfTime","meanShelfTime","totalTime","totalCorrect","meanCorrect","meanCorBefInc","totalInCorrect","meanIncorrect","maxCorrect","maxIncorrect","totalClickeds","meanclickeds","meanMU","Timestamp","What.is.your.child.s.gender.","What.is.your.child.s.age.","Please.enter.your.child.s.birth.date.","Caregiver.1..What.is.the.highest.level.of.education.","Caregiver.2..What.is.the.highest.level.of.education.","Is.your.child.currently.going.to.school..If.yes..what.grade...In.the.summer..What.grade.has.your.child.just.completed..","Which.group.below.most.accurately.describes.your.child.s.ethnic.background.","Which.group.help.most.accurately.describes.your.child.s.racial.background.","How.many.days.per.week.does.your.child.spend.using.a.touchscreen.device...e.g..iPad..tablet..smartphone.","On.these.days..how.many.hours.does.your.child.typically.spend.using.the.touchscreen.device.","Which.types.of.activities.does.your.child.usually.engage.in.on.the.touchscreen.device.","Does.your.child.have.colorblindness.","At.what.age.did.your.child.first.begin.to.play.with.a.touchscreen.device.","Have.you.ever.had.any.developmental.concerns.or.have.you.ever.been.referred.to.early.intervention..If.yes..what.it.is.","Does.your.child.hear.any.other.language.other.than.English.on.a.daily.basis..If.yes..which.."
"51","longDelay","D",1,1,3.22474500909448,3.22474500909448,3.54351111035794,3.54351111035794,6.76825611945242,1,1,1,0,0,1,0,1,1,1,"1/19/2025 13:17:53","Male",6,"6/23/2018","Master's degree","College degree","First grade","Not Hispanic or Latino","White","5-6 days","1-2 hours","Used at school in math/reading lessons","No","3","Yes, speech delayed","No"
"51","longDelay","D",2,1,2.40125668048859,2.40125668048859,4.92000660020858,4.92000660020858,7.32126328069717,1,1,1,0,0,1,0,1,1,1,"1/19/2025 13:17:53","Male",6,"6/23/2018","Master's degree","College degree","First grade","Not Hispanic or Latino","White","5-6 days","1-2 hours","Used at school in math/reading lessons","No","3","Yes, speech delayed","No"
"51","longDelay","D",3,1,3.35552718024701,3.35552718024701,6.43279050011188,6.43279050011188,9.78831768035889,2,2,2,0,0,2,0,2,2,2,"1/19/2025 13:17:53","Male",6,"6/23/2018","Master's degree","College degree","First grade","Not Hispanic or Latino","White","5-6 days","1-2 hours","Used at school in math/reading lessons","No","3","Yes, speech delayed","No"
"51","longDelay","D",4,1,5.00569901056588,5.00569901056588,25.5486252298579,25.5486252298579,30.5543242404237,9,9,9,1,1,9,1,10,10,8,"1/19/2025 13:17:53","Male",6,"6/23/2018","Master's degree","College degree","First grade","Not Hispanic or Latino","White","5-6 days","1-2 hours","Used at school in math/reading lessons","No","3","Yes, speech delayed","No"
"51","noDelay","D",1,1,7.56770745012909,7.56770745012909,6.35699061956257,6.35699061956257,13.9246980696917,2,2,2,0,0,2,0,2,2,2,"1/19/2025 13:17:53","Male",6,"6/23/2018","Master's degree","College degree","First grade","Not Hispanic or Latino","White","5-6 days","1-2 hours","Used at school in math/reading lessons","No","3","Yes, speech delayed","No"
"51","noDelay","D",2,1,3.28834178019315,3.28834178019315,5.78389772027731,5.78389772027731,9.07223950047046,2,2,2,0,0,2,0,2,2,2,"1/19/2025 13:17:53","Male",6,"6/23/2018","Master's degree","College degree","First grade","Not Hispanic or Latino","White","5-6 days","1-2 hours","Used at school in math/reading lessons","No","3","Yes, speech delayed","No"
"51","noDelay","D",3,1,2.78863008040935,2.78863008040935,4.03623761888593,4.03623761888593,6.82486769929528,2,2,2,0,0,2,0,2,2,2,"1/19/2025 13:17:53","Male",6,"6/23/2018","Master's degree","College degree","First grade","Not Hispanic or Latino","White","5-6 days","1-2 hours","Used at school in math/reading lessons","No","3","Yes, speech delayed","No"
"51","noDelay","D",4,1,4.95332648046315,4.95332648046315,14.9975824803114,14.9975824803114,19.9509089607745,7,7,2,3,3,7,3,10,10,4,"1/19/2025 13:17:53","Male",6,"6/23/2018","Master's degree","College degree","First grade","Not Hispanic or Latino","White","5-6 days","1-2 hours","Used at school in math/reading lessons","No","3","Yes, speech delayed","No"
"52","longDelay","B",1,1,2.59049415960908,2.59049415960908,4.33474720083177,4.33474720083177,6.92524136044085,1,1,1,0,0,1,0,1,1,1,"1/19/2025 13:36:47","Female",5,"2/23/2019","College degree","","Kindergarten","Not Hispanic or Latino","Black or African American, White","3-4 days","3 or more hours","reading books","No","3","No ","No "
"52","longDelay","B",2,1,6.50130757968873,6.50130757968873,4.43129074014723,4.43129074014723,10.932598319836,1,1,1,0,0,1,0,1,1,1,"1/19/2025 13:36:47","Female",5,"2/23/2019","College degree","","Kindergarten","Not Hispanic or Latino","Black or African American, White","3-4 days","3 or more hours","reading books","No","3","No ","No "
"52","longDelay","B",3,1,8.03410858009011,8.03410858009011,33.4219096396118,33.4219096396118,41.4560182197019,5,5,3,4,4,5,4,9,9,1,"1/19/2025 13:36:47","Female",5,"2/23/2019","College degree","","Kindergarten","Not Hispanic or Latino","Black or African American, White","3-4 days","3 or more hours","reading books","No","3","No ","No "
"52","longDelay","B",4,1,3.31222446076572,3.31222446076572,26.6590319005772,26.6590319005772,29.971256361343,7,7,3,3,3,7,3,10,10,4,"1/19/2025 13:36:47","Female",5,"2/23/2019","College degree","","Kindergarten","Not Hispanic or Latino","Black or African American, White","3-4 days","3 or more hours","reading books","No","3","No ","No "
"52","noDelay","B",1,1,3.71170859970152,3.71170859970152,34.2526843212545,34.2526843212545,37.964392920956,2,2,2,1,1,2,1,3,3,1,"1/19/2025 13:36:47","Female",5,"2/23/2019","College degree","","Kindergarten","Not Hispanic or Latino","Black or African American, White","3-4 days","3 or more hours","reading books","No","3","No ","No "
"52","noDelay","B",2,1,2.58729527890682,2.58729527890682,4.48484269995242,4.48484269995242,7.07213797885925,1,1,1,0,0,1,0,1,1,1,"1/19/2025 13:36:47","Female",5,"2/23/2019","College degree","","Kindergarten","Not Hispanic or Latino","Black or African American, White","3-4 days","3 or more hours","reading books","No","3","No ","No "
"52","noDelay","B",3,1,4.85293497983366,4.85293497983366,10.0742478398606,10.0742478398606,14.9271828196943,1,1,1,0,0,1,0,1,1,1,"1/19/2025 13:36:47","Female",5,"2/23/2019","College degree","","Kindergarten","Not Hispanic or Latino","Black or African American, White","3-4 days","3 or more hours","reading books","No","3","No ","No "
"52","noDelay","B",4,1,2.11487097945064,2.11487097945064,43.8269497603178,43.8269497603178,45.9418207397684,9,9,5,1,1,9,1,10,10,8,"1/19/2025 13:36:47","Female",5,"2/23/2019","College degree","","Kindergarten","Not Hispanic or Latino","Black or African American, White","3-4 days","3 or more hours","reading books","No","3","No ","No "
"53","longDelay","D",1,1,5.76602927036583,5.76602927036583,21.3631094805896,21.3631094805896,27.1291387509555,3,3,3,0,0,3,0,3,3,3,"1/19/2025 13:58:00","Female",6,"8/24/2018","College degree","College degree","First grade","Not Hispanic or Latino","White","1-2 days","1-2 hours","playing games","No","2","No","No"
"53","longDelay","D",2,1,4.1939511699602,4.1939511699602,86.1244246801361,86.1244246801361,90.3183758500963,5,5,1,5,5,5,5,10,10,0,"1/19/2025 13:58:00","Female",6,"8/24/2018","College degree","College degree","First grade","Not Hispanic or Latino","White","1-2 days","1-2 hours","playing games","No","2","No","No"
"53","longDelay","D",3,1,5.84822306036949,5.84822306036949,11.7874100804329,11.7874100804329,17.6356331408024,2,2,2,0,0,2,0,2,2,2,"1/19/2025 13:58:00","Female",6,"8/24/2018","College degree","College degree","First grade","Not Hispanic or Latino","White","1-2 days","1-2 hours","playing games","No","2","No","No"
"53","longDelay","D",4,1,10.7786462605,10.7786462605,47.0185304107144,47.0185304107144,57.7971766712144,8,8,1,2,2,8,2,10,10,6,"1/19/2025 13:58:00","Female",6,"8/24/2018","College degree","College degree","First grade","Not Hispanic or Latino","White","1-2 days","1-2 hours","playing games","No","2","No","No"
"53","noDelay","D",1,1,8.66839944012463,8.66839944012463,12.7859003106132,12.7859003106132,21.4542997507378,3,3,3,0,0,3,0,3,3,3,"1/19/2025 13:58:00","Female",6,"8/24/2018","College degree","College degree","First grade","Not Hispanic or Latino","White","1-2 days","1-2 hours","playing games","No","2","No","No"
"53","noDelay","D",2,1,6.21860043983907,6.21860043983907,11.059242120944,11.059242120944,17.277842560783,1,1,1,0,0,1,0,1,1,1,"1/19/2025 13:58:00","Female",6,"8/24/2018","College degree","College degree","First grade","Not Hispanic or Latino","White","1-2 days","1-2 hours","playing games","No","2","No","No"
"53","noDelay","D",3,1,2.63347314950079,2.63347314950079,10.0365822315216,10.0365822315216,12.6700553810224,1,1,0,1,1,1,1,2,2,0,"1/19/2025 13:58:00","Female",6,"8/24/2018","College degree","College degree","First grade","Not Hispanic or Latino","White","1-2 days","1-2 hours","playing games","No","2","No","No"
"53","noDelay","D",4,1,10.5341216595843,10.5341216595843,31.2363285515457,31.2363285515457,41.7704502111301,4,4,1,6,6,4,6,10,10,-2,"1/19/2025 13:58:00","Female",6,"8/24/2018","College degree","College degree","First grade","Not Hispanic or Latino","White","1-2 days","1-2 hours","playing games","No","2","No","No"
"54","longDelay","B",1,1,4.76104260981083,4.76104260981083,5.64475504029542,5.64475504029542,10.4057976501063,1,1,1,0,0,1,0,1,1,1,"1/19/2025 14:38:35","Female",6,"5/15/2018","","College degree","First grade","Hispanic or latino","Other","1-2 days","0-1 hour","playing games","No","2","No","No"
"54","longDelay","B",2,1,10.2022308101878,10.2022308101878,19.2295353394002,19.2295353394002,29.4317661495879,3,3,3,0,0,3,0,3,3,3,"1/19/2025 14:38:35","Female",6,"5/15/2018","","College degree","First grade","Hispanic or latino","Other","1-2 days","0-1 hour","playing games","No","2","No","No"
"54","longDelay","B",3,1,19.11801708024,19.11801708024,11.4936951091513,11.4936951091513,30.6117121893913,2,2,2,0,0,2,0,2,2,2,"1/19/2025 14:38:35","Female",6,"5/15/2018","","College degree","First grade","Hispanic or latino","Other","1-2 days","0-1 hour","playing games","No","2","No","No"
"54","longDelay","B",4,1,5.53692921157926,5.53692921157926,32.7113996306434,32.7113996306434,38.2483288422227,7,7,6,3,3,7,3,10,10,4,"1/19/2025 14:38:35","Female",6,"5/15/2018","","College degree","First grade","Hispanic or latino","Other","1-2 days","0-1 hour","playing games","No","2","No","No"
"54","noDelay","B",1,1,6.04880794975907,6.04880794975907,10.5612759916112,10.5612759916112,16.6100839413702,2,2,2,0,0,2,0,2,2,2,"1/19/2025 14:38:35","Female",6,"5/15/2018","","College degree","First grade","Hispanic or latino","Other","1-2 days","0-1 hour","playing games","No","2","No","No"
"54","noDelay","B",2,1,3.39987938012928,3.39987938012928,16.9279405893758,16.9279405893758,20.3278199695051,2,2,2,0,0,2,0,2,2,2,"1/19/2025 14:38:35","Female",6,"5/15/2018","","College degree","First grade","Hispanic or latino","Other","1-2 days","0-1 hour","playing games","No","2","No","No"
"54","noDelay","B",3,1,4.90305878035724,4.90305878035724,11.7261396897957,11.7261396897957,16.6291984701529,2,2,2,0,0,2,0,2,2,2,"1/19/2025 14:38:35","Female",6,"5/15/2018","","College degree","First grade","Hispanic or latino","Other","1-2 days","0-1 hour","playing games","No","2","No","No"
"54","noDelay","B",4,1,4.24513147957623,4.24513147957623,52.7728326097131,52.7728326097131,57.0179640892893,5,5,2,5,5,5,5,10,10,0,"1/19/2025 14:38:35","Female",6,"5/15/2018","","College degree","First grade","Hispanic or latino","Other","1-2 days","0-1 hour","playing games","No","2","No","No"
"56","longDelay","D",1,1,9.1680517308414,9.1680517308414,14.1905132206157,14.1905132206157,23.3585649514571,2,2,2,0,0,2,0,2,2,2,"1/19/2025 15:11:12","Female",6,"12/17/2018","Some college","Vocational/other non-college certificate","Kindergarten","Hispanic or latino","White","3-4 days","2-3 hours","playing games, reading books, watching videos","No","2","No","Spanish "
"56","longDelay","D",2,1,5.37151604052633,5.37151604052633,5.35332402028143,5.35332402028143,10.7248400608078,1,1,1,0,0,1,0,1,1,1,"1/19/2025 15:11:12","Female",6,"12/17/2018","Some college","Vocational/other non-college certificate","Kindergarten","Hispanic or latino","White","3-4 days","2-3 hours","playing games, reading books, watching videos","No","2","No","Spanish "
"56","longDelay","D",3,1,4.72788542881608,4.72788542881608,3.42595041077584,3.42595041077584,8.15383583959192,1,1,1,0,0,1,0,1,1,1,"1/19/2025 15:11:12","Female",6,"12/17/2018","Some college","Vocational/other non-college certificate","Kindergarten","Hispanic or latino","White","3-4 days","2-3 hours","playing games, reading books, watching videos","No","2","No","Spanish "
"56","longDelay","D",4,1,3.47135243099183,3.47135243099183,43.5108587201685,43.5108587201685,46.9822111511603,4,4,2,6,6,4,6,10,10,-2,"1/19/2025 15:11:12","Female",6,"12/17/2018","Some college","Vocational/other non-college certificate","Kindergarten","Hispanic or latino","White","3-4 days","2-3 hours","playing games, reading books, watching videos","No","2","No","Spanish "
"56","noDelay","D",1,1,2.48904646094888,2.48904646094888,4.37510447017848,4.37510447017848,6.86415093112737,2,2,2,0,0,2,0,2,2,2,"1/19/2025 15:11:12","Female",6,"12/17/2018","Some college","Vocational/other non-college certificate","Kindergarten","Hispanic or latino","White","3-4 days","2-3 hours","playing games, reading books, watching videos","No","2","No","Spanish "
"56","noDelay","D",2,1,3.53296236041933,3.53296236041933,11.3979825703427,11.3979825703427,14.9309449307621,1,1,1,2,2,1,2,3,3,-1,"1/19/2025 15:11:12","Female",6,"12/17/2018","Some college","Vocational/other non-college certificate","Kindergarten","Hispanic or latino","White","3-4 days","2-3 hours","playing games, reading books, watching videos","No","2","No","Spanish "
"56","noDelay","D",3,1,3.81354895047843,3.81354895047843,3.94405667111278,3.94405667111278,7.75760562159121,2,2,2,0,0,2,0,2,2,2,"1/19/2025 15:11:12","Female",6,"12/17/2018","Some college","Vocational/other non-college certificate","Kindergarten","Hispanic or latino","White","3-4 days","2-3 hours","playing games, reading books, watching videos","No","2","No","Spanish "
"56","noDelay","D",4,1,5.01682705059648,5.01682705059648,19.3413519803435,19.3413519803435,24.3581790309399,4,4,2,6,6,4,6,10,10,-2,"1/19/2025 15:11:12","Female",6,"12/17/2018","Some college","Vocational/other non-college certificate","Kindergarten","Hispanic or latino","White","3-4 days","2-3 hours","playing games, reading books, watching videos","No","2","No","Spanish "
"57","longDelay","B",1,1,16.239289120771,16.239289120771,13.9498866908252,13.9498866908252,30.1891758115962,8,8,8,0,0,8,0,8,8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","longDelay","B",2,1,9.14806151948869,9.14806151948869,19.7556471610442,19.7556471610442,28.9037086805329,6,6,6,2,2,6,2,8,8,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","longDelay","B",3,1,18.4104075198993,18.4104075198993,21.2388563919812,21.2388563919812,39.6492639118806,9,9,9,0,0,9,0,9,9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","longDelay","B",4,1,15.0701311910525,15.0701311910525,23.6119143711403,23.6119143711403,38.6820455621928,7,7,5,3,3,7,3,10,10,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","noDelay","B",1,1,4.42785695008934,4.42785695008934,14.0485336119309,14.0485336119309,18.4763905620202,3,3,3,0,0,3,0,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","noDelay","B",2,1,6.35127015039325,6.35127015039325,4.70815731026232,4.70815731026232,11.0594274606556,1,1,1,0,0,1,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","noDelay","B",3,1,4.21954291965812,4.21954291965812,6.73889534082264,6.73889534082264,10.9584382604808,2,2,2,0,0,2,0,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","noDelay","B",4,1,16.4717477187514,16.4717477187514,42.346669850871,42.346669850871,58.8184175696224,9,9,4,1,1,9,1,10,10,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","longDelay","D",1,1,3.576206529513,3.576206529513,9.72854287084192,9.72854287084192,13.3047494003549,1,1,1,0,0,1,0,1,1,1,"2/1/2025 12:36:28","Female",6,"5/23/2023","","Some college","First grade","Not Hispanic or Latino","White","1-2 days","1-2 hours","playing games, watching videos","Don't know","4","Severe ADHD ","No"
"58","longDelay","D",2,1,9.31872483063489,9.31872483063489,7.22488831914961,7.22488831914961,16.5436131497845,1,1,1,0,0,1,0,1,1,1,"2/1/2025 12:36:28","Female",6,"5/23/2023","","Some college","First grade","Not Hispanic or Latino","White","1-2 days","1-2 hours","playing games, watching videos","Don't know","4","Severe ADHD ","No"
"58","longDelay","D",3,1,4.65022392850369,4.65022392850369,9.88989310991019,9.88989310991019,14.5401170384139,0,0,0,0,0,0,0,0,0,0,"2/1/2025 12:36:28","Female",6,"5/23/2023","","Some college","First grade","Not Hispanic or Latino","White","1-2 days","1-2 hours","playing games, watching videos","Don't know","4","Severe ADHD ","No"
"58","longDelay","D",4,1,3.98487573023885,3.98487573023885,54.3807109892368,54.3807109892368,58.3655867194757,3,3,0,7,7,3,7,10,10,-4,"2/1/2025 12:36:28","Female",6,"5/23/2023","","Some college","First grade","Not Hispanic or Latino","White","1-2 days","1-2 hours","playing games, watching videos","Don't know","4","Severe ADHD ","No"
"58","noDelay","D",1,1,6.80934956111014,6.80934956111014,17.3593420702964,17.3593420702964,24.1686916314065,1,1,1,1,1,1,1,2,2,0,"2/1/2025 12:36:28","Female",6,"5/23/2023","","Some college","First grade","Not Hispanic or Latino","White","1-2 days","1-2 hours","playing games, watching videos","Don't know","4","Severe ADHD ","No"
"58","noDelay","D",2,1,2.24305437039584,2.24305437039584,5.43504566978663,5.43504566978663,7.67810004018247,1,1,1,0,0,1,0,1,1,1,"2/1/2025 12:36:28","Female",6,"5/23/2023","","Some college","First grade","Not Hispanic or Latino","White","1-2 days","1-2 hours","playing games, watching videos","Don't know","4","Severe ADHD ","No"
"58","noDelay","D",3,1,17.2253523496911,17.2253523496911,4.79678758047521,4.79678758047521,22.0221399301663,1,1,1,0,0,1,0,1,1,1,"2/1/2025 12:36:28","Female",6,"5/23/2023","","Some college","First grade","Not Hispanic or Latino","White","1-2 days","1-2 hours","playing games, watching videos","Don't know","4","Severe ADHD ","No"
"58","noDelay","D",4,1,1.53386743925512,1.53386743925512,20.3916324507445,20.3916324507445,21.9254998899996,5,5,1,5,5,5,5,10,10,0,"2/1/2025 12:36:28","Female",6,"5/23/2023","","Some college","First grade","Not Hispanic or Latino","White","1-2 days","1-2 hours","playing games, watching videos","Don't know","4","Severe ADHD ","No"
"59","longDelay","B",1,1,1.53649525996298,1.53649525996298,6.52987173944712,6.52987173944712,8.06636699941009,1,1,1,0,0,1,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","longDelay","B",2,1,2.06841955985874,2.06841955985874,7.07788158021867,7.07788158021867,9.14630114007741,1,1,1,0,0,1,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","longDelay","B",3,1,1.95367676019669,1.95367676019669,2.85397257935256,2.85397257935256,4.80764933954924,1,1,1,0,0,1,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","longDelay","B",4,1,2.46302761882544,2.46302761882544,22.2093918193132,22.2093918193132,24.6724194381386,6,6,3,4,4,6,4,10,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","noDelay","B",1,1,5.62751409970224,5.62751409970224,16.2822794392705,16.2822794392705,21.9097935389727,2,2,2,0,0,2,0,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","noDelay","B",2,1,4.10107945930213,4.10107945930213,4.77210117969662,4.77210117969662,8.87318063899875,1,1,1,0,0,1,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","noDelay","B",3,1,2.38414476066828,2.38414476066828,7.79880147986114,7.79880147986114,10.1829462405294,2,2,2,0,0,2,0,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","noDelay","B",4,1,2.89772075973451,2.89772075973451,42.3055453589186,42.3055453589186,45.2032661186531,3,3,1,7,7,3,7,10,10,-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6","longDelay","D",1,1,4.25738081987947,4.25738081987947,3.61575235985219,3.61575235985219,7.87313317973167,1,1,1,0,0,1,0,1,1,1,"11/8/2024 12:24:25","Male",6,"2/28/2018","Master's degree","","First grade","Not Hispanic or Latino","White","1-2 days","0-1 hour","playing games","No","4","Yes. Danny had a stroke at birth","No"
"6","longDelay","D",2,1,2.02991369040683,2.02991369040683,4.5408951304853,4.5408951304853,6.57080882089213,1,1,1,0,0,1,0,1,1,1,"11/8/2024 12:24:25","Male",6,"2/28/2018","Master's degree","","First grade","Not Hispanic or Latino","White","1-2 days","0-1 hour","playing games","No","4","Yes. Danny had a stroke at birth","No"
"6","longDelay","D",3,1,2.43213022034615,2.43213022034615,2.04429686022922,2.04429686022922,4.47642708057538,1,1,1,0,0,1,0,1,1,1,"11/8/2024 12:24:25","Male",6,"2/28/2018","Master's degree","","First grade","Not Hispanic or Latino","White","1-2 days","0-1 hour","playing games","No","4","Yes. Danny had a stroke at birth","No"
"6","longDelay","D",4,1,2.56557019008324,2.56557019008324,29.3988617705181,29.3988617705181,31.9644319606014,8,8,6,2,2,8,2,10,10,6,"11/8/2024 12:24:25","Male",6,"2/28/2018","Master's degree","","First grade","Not Hispanic or Latino","White","1-2 days","0-1 hour","playing games","No","4","Yes. Danny had a stroke at birth","No"
"6","noDelay","D",1,1,1.33885724982247,1.33885724982247,1.4393492708914,1.4393492708914,2.77820652071387,1,1,1,0,0,1,0,1,1,1,"11/8/2024 12:24:25","Male",6,"2/28/2018","Master's degree","","First grade","Not Hispanic or Latino","White","1-2 days","0-1 hour","playing games","No","4","Yes. Danny had a stroke at birth","No"
"6","noDelay","D",2,1,2.1228243499063,2.1228243499063,2.06580977095291,2.06580977095291,4.18863412085921,1,1,1,0,0,1,0,1,1,1,"11/8/2024 12:24:25","Male",6,"2/28/2018","Master's degree","","First grade","Not Hispanic or Latino","White","1-2 days","0-1 hour","playing games","No","4","Yes. Danny had a stroke at birth","No"
"6","noDelay","D",3,1,1.99572804989293,1.99572804989293,2.16983008058742,2.16983008058742,4.16555813048035,1,1,1,0,0,1,0,1,1,1,"11/8/2024 12:24:25","Male",6,"2/28/2018","Master's degree","","First grade","Not Hispanic or Latino","White","1-2 days","0-1 hour","playing games","No","4","Yes. Danny had a stroke at birth","No"
"6","noDelay","D",4,1,1.68766131997108,1.68766131997108,17.9621761199087,17.9621761199087,19.6498374398798,6,6,1,4,4,6,4,10,10,2,"11/8/2024 12:24:25","Male",6,"2/28/2018","Master's degree","","First grade","Not Hispanic or Latino","White","1-2 days","0-1 hour","playing games","No","4","Yes. Danny had a stroke at birth","No"
"60","longDelay","D",1,1,3.54284214042127,3.54284214042127,8.38798230048269,8.38798230048269,11.930824440904,2,2,2,0,0,2,0,2,2,2,"2/1/2025 12:37:00","Male",6,"1/4/2019","Master's degree","Master's degree","Kindergarten","Not Hispanic or Latino","White","everyday","0-1 hour","playing games, watching videos","No","4","No","Russian"
"60","longDelay","D",2,1,4.85633012000471,4.85633012000471,9.64331298135221,9.64331298135221,14.4996431013569,3,3,3,0,0,3,0,3,3,3,"2/1/2025 12:37:00","Male",6,"1/4/2019","Master's degree","Master's degree","Kindergarten","Not Hispanic or Latino","White","everyday","0-1 hour","playing games, watching videos","No","4","No","Russian"
"60","longDelay","D",3,1,10.4022774398327,10.4022774398327,6.28520198073238,6.28520198073238,16.6874794205651,1,1,1,0,0,1,0,1,1,1,"2/1/2025 12:37:00","Male",6,"1/4/2019","Master's degree","Master's degree","Kindergarten","Not Hispanic or Latino","White","everyday","0-1 hour","playing games, watching videos","No","4","No","Russian"
"60","longDelay","D",4,1,10.348438940011,10.348438940011,43.6247262200341,43.6247262200341,53.973165160045,7,7,3,3,3,7,3,10,10,4,"2/1/2025 12:37:00","Male",6,"1/4/2019","Master's degree","Master's degree","Kindergarten","Not Hispanic or Latino","White","everyday","0-1 hour","playing games, watching videos","No","4","No","Russian"
"60","noDelay","D",1,1,2.56496529933065,2.56496529933065,6.4875163603574,6.4875163603574,9.05248165968806,2,2,2,0,0,2,0,2,2,2,"2/1/2025 12:37:00","Male",6,"1/4/2019","Master's degree","Master's degree","Kindergarten","Not Hispanic or Latino","White","everyday","0-1 hour","playing games, watching videos","No","4","No","Russian"
"60","noDelay","D",2,1,2.04913467913866,2.04913467913866,12.8554900418967,12.8554900418967,14.9046247210354,2,2,2,0,0,2,0,2,2,2,"2/1/2025 12:37:00","Male",6,"1/4/2019","Master's degree","Master's degree","Kindergarten","Not Hispanic or Latino","White","everyday","0-1 hour","playing games, watching videos","No","4","No","Russian"
"60","noDelay","D",3,1,4.79309959989041,4.79309959989041,9.2543681813404,9.2543681813404,14.0474677812308,2,2,2,0,0,2,0,2,2,2,"2/1/2025 12:37:00","Male",6,"1/4/2019","Master's degree","Master's degree","Kindergarten","Not Hispanic or Latino","White","everyday","0-1 hour","playing games, watching videos","No","4","No","Russian"
"60","noDelay","D",4,1,17.7027856204659,17.7027856204659,31.8340804222971,31.8340804222971,49.536866042763,10,10,10,0,0,10,0,10,10,10,"2/1/2025 12:37:00","Male",6,"1/4/2019","Master's degree","Master's degree","Kindergarten","Not Hispanic or Latino","White","everyday","0-1 hour","playing games, watching videos","No","4","No","Russian"
"61","longDelay","B",1,1,4.81200837995857,4.81200837995857,7.87456763908267,7.87456763908267,12.6865760190412,3,3,3,0,0,3,0,3,3,3,"2/1/2025 12:57:11","Male",5.5,"6/14/2019","College degree","Master's degree","Kindergarten","Not Hispanic or Latino","White","1-2 days","2-3 hours","playing games, watching videos","No","3","No","No"
"61","longDelay","B",2,1,6.76330110058188,6.76330110058188,11.4921171590686,11.4921171590686,18.2554182596505,3,3,3,0,0,3,0,3,3,3,"2/1/2025 12:57:11","Male",5.5,"6/14/2019","College degree","Master's degree","Kindergarten","Not Hispanic or Latino","White","1-2 days","2-3 hours","playing games, watching videos","No","3","No","No"
"61","longDelay","B",3,1,6.96661643963307,6.96661643963307,11.7152059189975,11.7152059189975,18.6818223586306,4,4,4,0,0,4,0,4,4,4,"2/1/2025 12:57:11","Male",5.5,"6/14/2019","College degree","Master's degree","Kindergarten","Not Hispanic or Latino","White","1-2 days","2-3 hours","playing games, watching videos","No","3","No","No"
"61","longDelay","B",4,1,4.12101878039539,4.12101878039539,19.4904770394787,19.4904770394787,23.6114958198741,9,9,6,1,1,9,1,10,10,8,"2/1/2025 12:57:11","Male",5.5,"6/14/2019","College degree","Master's degree","Kindergarten","Not Hispanic or Latino","White","1-2 days","2-3 hours","playing games, watching videos","No","3","No","No"
"61","noDelay","B",1,1,6.67909970041364,6.67909970041364,5.52095015905797,5.52095015905797,12.2000498594716,1,1,1,0,0,1,0,1,1,1,"2/1/2025 12:57:11","Male",5.5,"6/14/2019","College degree","Master's degree","Kindergarten","Not Hispanic or Latino","White","1-2 days","2-3 hours","playing games, watching videos","No","3","No","No"
"61","noDelay","B",2,1,5.79754713829607,5.79754713829607,3.70203022006899,3.70203022006899,9.49957735836506,1,1,1,0,0,1,0,1,1,1,"2/1/2025 12:57:11","Male",5.5,"6/14/2019","College degree","Master's degree","Kindergarten","Not Hispanic or Latino","White","1-2 days","2-3 hours","playing games, watching videos","No","3","No","No"
